docketId,title,rulemaking
HHS-2006-0053,Departmental Appeals Board; Privacy Act of 1974; System of Records,Nonrulemaking
RUS-2006-0011,Announcement of Grant Application Deadlines and Funding Levels,Nonrulemaking
RBS-2006-0007,Maximum Dollar Amount on Awards Under the Rural Economic Development Loan and Grant Program for Fiscal Year 2006,Nonrulemaking
EBSA-2006-0009,"Proposed Extension of Information Collection Comment Request; Prohibited Transaction Class Exemption 2002-12, Cross-Trades of Securities by Index and Model-Driven Funds",Nonrulemaking
HHS-2006-0054,"Support, Training and Capacity Building for Infectious Disease Surveillance Networks in Affected Countries in Southeast Asia, Africa and Other Regions of the World",Nonrulemaking
NSF-2006-0028,Notice of the Availability of an Environmental Assessment,Nonrulemaking
USTR-2006-0012,Paperwork Reduction Act Notice of Collection of Applications for Dispute Settlement Rosters,Nonrulemaking
DOL-2006-0029,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for the Employment Standards Administration (ESA), Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll-free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Ev",Nonrulemaking
NRCS-2006-0009,"Environmental Assessment; Midlands Creek, Papillion Creek Watershed, NE",Nonrulemaking
NSF-2006-0029,"Agency Information Collection Activities: Proposed Collection, Comment Request",Nonrulemaking
HHS-2006-0055,National Toxicology Program (NTP); Liaison and Scientific Review Office; Meeting of the NTP Board of Scientific Counselors Technical Reports Review Subcommittee,Nonrulemaking
FRTIB-2006-0007,Meetings; Sunshine Act,Nonrulemaking
ETA-2006-0100,"Adjustment assistance; applications, determinations, etc.: Nidec America Corp. et al.",Nonrulemaking
ETA-2006-0101,"Adjustment assistance; applications, determinations, etc.: Albany Industries et al.",Nonrulemaking
ETA-2006-0102,"Adjustment assistance; applications, determinations, etc.: Gelita USA, Inc.",Nonrulemaking
ETA-2006-0103,"Adjustment assistance; applications, determinations, etc.: Badger Paper Mills, Inc.",Nonrulemaking
NSF-2006-0030,"Meetings: Social, Behavioral, and Economic Sciences Advisory Committee",Nonrulemaking
DOL-2006-0030,"Organization, functions, and authority delegations: Chief Financial Officer",Nonrulemaking
RUS-2006-0012,Information Collection Activity; Comment Request,Nonrulemaking
ETA-2006-0104,"Adjustment assistance; applications, determinations, etc.: CommScope, Inc. of North Carolina, et al.",Nonrulemaking
ETA-2006-0105,"Adjustment assistance; applications, determinations, etc.: Robert Bosch Corp.",Nonrulemaking
NSF-2006-0031,Meetings: Computer and Information Science and Engineering Advisory Committee,Nonrulemaking
NSF-2006-0032,Comment Request: Biological Sciences Proposal Classification Form,Nonrulemaking
GIPSA-2006-0008,Opportunity for Designation to Provide Official Services in Texas,Nonrulemaking
RUS-2006-0013,Announcement of Grant Application Deadlines and Funding Levels,Nonrulemaking
GIPSA-2006-0009,Opportunity To Comment on the Applicants for the Texas Area,Nonrulemaking
MSHA-2006-0011,"processing, results are reported back to mine operators for posting on the mine bulletin board and viewing by miners. MSHA also uses this information to plan enforcement activities and evaluate programs.   Type of Review: Extension.",Nonrulemaking
NRCS-2006-0010,"Southern Washington County Watershed Protection Project; Washington County, ID",Nonrulemaking
DOL-2006-0031,"Organization, functions, and authority delegations: Regional Executive Committees",Nonrulemaking
DOL-2006-0032,"Organization, functions, and authority delegations: Womens Bureau",Nonrulemaking
RBS-2006-0008,Inviting Rural Business Enterprise Grant Program Preapplications for Technical Assistance for Rural Transportation Systems,Nonrulemaking
RBS-2006-0009,Inviting Applications for Rural Business Opportunity Grants,Nonrulemaking
MSHA-2006-0012,Safety standard petitions,Nonrulemaking
RUS-2006-0014,Announcement of Grant and Loan Application Deadlines and Funding Levels,Nonrulemaking
RUS-2006-0015,Household Water Well System Grant Program Announcement of Application Deadlines and Funding,Nonrulemaking
DOL-2006-0033,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for ETA, Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of",Nonrulemaking
DOL-2006-0034,"March 9, 2006.   The Department of Labor (DOL) has submitted the following public information collection requests (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of each ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-4",Nonrulemaking
ESA-2006-0009,"SUPPLEMENTARY INFORMATION:   I. Background: Migrant and SeasonalAgricultural Worker Protection Act (MSPA), 29 U.S.C. 1801 et seq., section 101(a) provides that no person shall engage in any farm labor contracting activity unless such person has a certificate of registration from the Secretary of Labor specifying which farm labor contracting activities such person is authorized to perform. Contract",Nonrulemaking
ETA-2006-0106,Type of Review: This action is requested to maintain the continuity of current procedures which have succeeded in the orderly application and repayment operations at both the state and Federal levels.,Nonrulemaking
HHS-2006-0056,"National Toxicology Program (NTP), NTP Interagency Center for the Evaluation of Alternative Toxicological Methods (NICEATM); Notice of Availability of a Revised List of Recommended Reference Substances for Validation of In Vitro Estrogen and Androgen Receptor Binding and Transcriptional Activation Assays: Request for Comments and Submission of In Vivo and In Vitro Data",Nonrulemaking
BLS-2006-0003,"Committees; establishment, renewal, termination, etc.: Federal Economic Statistics Advisory Committee",Nonrulemaking
DOL-2006-0035,Notice of Intent To Fund the International Labor Organization,Nonrulemaking
ETA-2006-0107,"This is a request for Office of Management and Budget (OMB) under the Paperwork Reduction Act of 1995 (PRA95) (44 U.S.C. 3506(c)(2)(A)) to extend the collection and change of the Agricultural and Food Processing Clearance Order, ETA Form 790, and the Agricultural and Food Processing Clearance Memorandum, ETA Form 795, from the current end of date of June 30, 2006, to the new date end date of June",Nonrulemaking
ETA-2006-0108,"Labor Certification Process for the Temporary Employment of Aliens in Agriculture and Logging in the United States: 2006 Adverse Effect Wage Rates, Allowable Charges for Agricultural and Logging Workers Meals, and Maximum Travel Subsistence Reimbursement",Nonrulemaking
ARS-2006-0004,"Notice of Intent To Request an Extension, and Revision, of a Currently Approved Information Collection; Correction",Nonrulemaking
DOL-2006-0036,Department of Labors Fleet Alternative Fuel Vehicle Acquisition,Nonrulemaking
RUS-2006-0016,Announcement of Grant Application Deadlines and Funding Levels,Nonrulemaking
DOL-2006-0037,"March 8, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-41",Nonrulemaking
ETA-2006-0109,"Workforce Security Programs: Unemployment Insurance Program Letters Interpreting Federal Law, UIPL 14-05 and UIPL 14-05, Change 1",Nonrulemaking
RHS-2006-0008,Notice of Funding Availability: Section 515 Multi-Family Housing Preservation and Revitalization Restructuring (MPR) Demonstration Program for Fiscal Year 2006,Nonrulemaking
DOL-2006-0038,"Organization, functions, and authority delegations: Assistant Secretary for Public Affairs et al.",Nonrulemaking
DOL-2006-0039,"March 13, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-4",Nonrulemaking
RHS-2006-0009,"Grants and cooperative agreements; availability, etc.: Section 514 Farm Labor Housing Loans and Section 516 Farm Labor Housing Grants for Off-Farm Housing",Nonrulemaking
RHS-2006-0010,Notice of Funding Availability (NOFA): Section 515 Multi-Family Housing Preservation Revolving Loan Fund (PRLF) Demonstration Program for Fiscal Year 2006,Nonrulemaking
RHS-2006-0011,"Notice of Availability of Funds; Multi-Family Housing, Single Family Housing",Nonrulemaking
EBSA-2006-0011,"Grant of Individual Exemptions; Edward D. Jones and Co., L.P. (the Applicant)",Nonrulemaking
RHS-2006-0012,Notice of Funding Availability (NOFA) for the Section 515 Rural Rental Housing Program for Fiscal Year 2006,Nonrulemaking
EAB-2006-0003,Quarterly Survey of Transactions Between U.S. and Unaffiliated Foreign Persons in Selected Services and in Intangible Assets,Nonrulemaking
NSF-2006-0033,Meetings: Polar Programs Advisory Committee,Nonrulemaking
NSF-2006-0034,Meetings: Astronomy and Astrophysics Advisory Committee,Nonrulemaking
DOL-2006-0040,Child Labor Education Initiative,Nonrulemaking
EAB-2006-0004,Quarterly Survey of Financial Services Transactions Between U.S. Financial Services Providers and Unaffiliated Foreign Persons,Nonrulemaking
ETA-2006-0110,Type of Review: New.,Nonrulemaking
RBS-2006-0010,Announcement of Rural Cooperative Development Grant Application Deadlines and Funding Levels,Nonrulemaking
RHS-2006-0013,"Grants and cooperative agreements; availability, etc.: Section 533 Housing Preservation Program",Nonrulemaking
USTR-2006-0013,Determination Regarding Waiver of Discriminatory Purchasing Requirements With Respect to Goods and Services Covered by Chapter 9 of the U.S.-Morocco Free Trade Agreement and Chapter 9 of the Dominican Republic-Central America-United States Free Trade Agreement for El Salvador,Nonrulemaking
EAB-2006-0005,Quarterly Survey of Insurance Transactions by U.S. Insurance Companies With Foreign Persons,Nonrulemaking
NSF-2006-0035,Agency Information Collection Activities; Comment Request,Nonrulemaking
RUS-2006-0017,Information Collection Activity; Comment Request,Nonrulemaking
RHS-2006-0014,Notice of Funding Availability: The Choctaw Intermediate Relending Fund (CIRF) Demonstration Program for Fiscal Year 2006,Nonrulemaking
ETA-2006-0111,"Adjustment assistance; applications, determinations, etc.: Charter Fabrics, Inc.",Nonrulemaking
ETA-2006-0112,"Adjustment assistance; applications, determinations, etc.: Badger Paper Mills, Inc.",Nonrulemaking
ETA-2006-0113,"Adjustment assistance; applications, determinations, etc.: Duffy Tool&amp; Stamping, LLC",Nonrulemaking
ETA-2006-0114,"Adjustment assistance; applications, determinations, etc.: Staffing Solutions",Nonrulemaking
